DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_EDAD,ANIO,DIGNIDAD_NOMBRE_ESTANDAR,DIGNIDAD_CODIGO_ESTANDAR
2,PREFECTO PROVINCIAL,2130000000006.0,VINCES SOLORZANO MANUEL GREGORIO,48,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2140000000001.0,CANDO FLORES LEOPOLDO DIONICIO,38,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2140000000002.0,PUWAINCHIR WAJARAI MIGUEL,48,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2140000000003.0,DAVALOS DAVALOS GUILLERMO,59,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2140000000004.0,MEJIA REINOSO JAIME EDMUNDO,43,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2150000000001.0,CHAVEZ VARGAS EDISON GUSTAVO,49,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2150000000002.0,SANMIGUEL PALACIOS GINA ZITA,46,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2150000000003.0,RODRIGUEZ BONILLA ELIAS ALEJANDRINO,60,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2150000000004.0,SANTILLAN OLEAS EDGAR JULIAN,56,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2150000000005.0,ESPIN PAVON LESTER BLADYMIR,44,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2150000000006.0,CARRERA LOPEZ MILTON SALOMON,50,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2160000000001.0,RESTREPO GUZMAN MARCO TULIO,47,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2160000000002.0,DE LA TORRE ANDRADE ROBERTO EUCLIDES,54,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2160000000003.0,GUEVARA BLASCHKE JAIME PATRICIO,39,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2170000000001.0,VILLA BARRAGAN NAPOLEON,59,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2170000000002.0,PEREZ INTRIAGO FEDERICO,57,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2170000000003.0,VERGARA LEIVA JOSE EDGAR,62,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2170000000004.0,COLLANTES SALGUERO EDISON GERMAN,35,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2170000000005.0,GONZALEZ JARAMILLO RAMIRO,46,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2170000000006.0,SALGADO TAMAYO WILMA,51,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2180000000001.0,MORA PROANO EDWIN ANIBAL,51,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2180000000002.0,ESCOBAR ESCORZA WASHINGTON ALBERTO,47,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2180000000003.0,SALTOS ESPINOZA GIOCONDA MARIA,37,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2180000000004.0,VARGAS AVENDANO MARCO GONZALO,56,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2180000000005.0,NARANJO LALAMA LUIS FERNANDO,55,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2180000000006.0,ESTRADA PANCHO ANGEL MEDARDO,62,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2190000000001.0,RODRIGUEZ PENARRETA VICTOR MANUEL,58,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2190000000002.0,ORTIZ PATINO JAIME,45,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2190000000003.0,DELGADO TELLO FRANKLIN NAPOLEON,52,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2190000000004.0,ARMAS SOTOMAYOR EDGAR ALBERTO,45,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2190000000005.0,GALARZA MARQUEZ JUAN CRISTOBAL,51,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2190000000006.0,CUENCA GUACHANAMA MANUEL ELICIO,56,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2200000000001.0,URIBE LOPEZ FANNY ESTHER,41,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2200000000002.0,TORRES PALLO JORGE ALFREDO,36,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2200000000003.0,VILEMA GUERRERO ANGEL GILBERTO,60,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000001.0,VIZUETA  MATA LUIS  AUGUSTO,66,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000002.0,MUNOZ TAMAYO GUILLERMO ENRIQUE,48,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000003.0,AGUILERA  SALDANA JORGE  LUIS,45,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000004.0,AZUERO  RODAS ELISEO ALEXIS,43,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000005.0,CASTRO SAAVEDRA LUIS ENRIQUE,47,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000006.0,BRAVO REATEGUI KLEVER FERNANDO,38,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2210000000007.0,BERMEO JARAMILLO LUIS  ANGEL,40,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2220000000001.0,HIDALGO BIFARINI GUILLERMO ESTUARDO,47,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2220000000002.0,LLORI ABARCA ESPERANZA GUADALUPE,41,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2220000000003.0,ALVARADO GUTIERREZ RAFAEL BALTASAR,47,2004,PREFECTURA,2
2,PREFECTO PROVINCIAL,2220000000004.0,LOZADA CORTEZ JULIO CESAR,42,2004,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22400000000003.0,MITE DE LA TORRE MARIA CAROLINA,51,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22300000000002.0,DELGADO TELLO JORGE WASHINGTON,68,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21100000000005.0,VIVAR BERMEO RODRIGO EDUARDO,54,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000005.0,FELIX ORDONEZ DANILO XAVIER,39,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22300000000001.0,MINACA LOPEZ ARTURO GERARDO,47,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20800000000002.0,SOSA ROBINZON LUCIA DE LOURDES,57,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20100000000003.0,CARRASCO CARPIO PAUL ERNESTO,42,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22100000000006.0,MOROCHO VELANA NANCY BEATRIZ,46,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000005.0,CEDENO LOPEZ JORGE ENRIQUE,38,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000004.0,CORONEL PAEZ OSWALDO MARCELO,44,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000009.0,ALCIVAR BRIONES HAROLD DAVID,40,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21700000000002.0,GUZHNAY QUITO LEON ROBALINO,51,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20800000000005.0,GUTIERREZ ZAMBRANO MARIO CUARTO,39,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000008.0,JAIRALA VALLAZZA JIMMY,56,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20400000000001.0,RUIZ OBANDO LUIS FERNANDO,37,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22300000000004.0,CAMPOVERDE BALCAZAR LUIS BOLIVAR,58,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20300000000003.0,RIVERA REINOSO CARLOS WILFRIDO,31,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000002.0,GUAMAN CORONEL JORGE GONZALO,48,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21200000000004.0,CASTRO GUTIERREZ ROBERTO ALEX,42,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20400000000002.0,HERRERA VILLARREAL BERNARDINO GUILLERMO,41,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000007.0,GUANOLUISA ZAPATA EDISON RAMIRO,32,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20300000000002.0,ENCALADA CORDOVA GERMAN AGUSTIN,66,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22400000000006.0,CISNEROS GRANIZO PATRICIO BENJAMIN,51,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22400000000002.0,MUZZIO ARGUELLO GIOVANNI FABRIZIO,46,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21000000000002.0,GUEVARA BETANCOURTH JANETH SAMARITA,37,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000006.0,BEDRAN RIOFRIO ITALO WLADIMIR,58,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20300000000001.0,QUINTANA ALARCON SANTOS MIGUEL,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22300000000005.0,VIVANCO TINOCO ANA ROSA,57,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21800000000005.0,NARANJO LALAMA LUIS FERNANDO,64,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22100000000002.0,LOZADA CORTES DARWIN LENIN,60,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20800000000004.0,HURTADO ANGULO IVAN JACINTO,39,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21500000000004.0,CHACON PADILLA SERGIO ENRIQUE,43,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000001.0,SANTISTEVAN MARZO HONORIO RAFAEL,55,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22200000000001.0,SANTILLAN ARIAS GERARDO ADALBERTO,56,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20700000000002.0,GARZON VALAREZO FRANCISCO JAVIER,55,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21700000000005.0,BAROJA NARVAEZ MILTON GUSTAVO,61,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21200000000005.0,TROYA FUERTES MARCO STALIN,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000006.0,BRAVO MACIAS FRANCISCO LORENZO,38,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21500000000003.0,CRUZ RAMIREZ GUILLERMINA ENRIQUETA,64,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000006.0,GUAMANGATE ANTE BLANCA GRACIELA,41,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21700000000003.0,PASQUEL BELTRAN JUAN FRANCISCO,61,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21100000000002.0,BRAVO BRAVO FREDY GONZALO,57,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000007.0,VILLAMARIN RUIZ BELGICA IMPERIO,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21200000000001.0,ROSADO LEON GISSEL ILIANA,30,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21100000000003.0,MONTANO ARMIJOS JAIRO ROSALINO,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21900000000003.0,CALVAS JORGE EDUARDO,49,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22200000000002.0,LLORI ABARCA ESPERANZA GUADALUPE,51,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22100000000003.0,ANDI VARGAS RICARDO ALFREDO,59,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22200000000004.0,GARCIA JARAMILLO DARWIN UBALDO,49,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21600000000002.0,SANCHO SANCHO RAFAEL NEPTALI,67,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21800000000002.0,GARCES SALAZAR JAVIER PATRICIO,38,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20200000000002.0,COLOMA ROMERO ANGEL VINICIO,55,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000001.0,LASSO SANTIBANEZ ADRIAN IGNACIO,35,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000002.0,ALULEMA PATAJALO RICARDO,50,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22100000000001.0,VARGAS OCANA GUIDO GILBERTO,42,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21000000000001.0,JURADO MORENO PABLO ANIBAL,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21900000000001.0,PADILLA REGALADO FRANKLIN ATAHUALPA,62,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000003.0,VELOZ CORRAL SEGUNDO EDWIN,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21000000000003.0,GARCIA POZO DIEGO OSWALDO,49,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000001.0,AMORES BENALCAZAR JUAN ROGER ROBERT,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000009.0,CURICAMA GUAMAN MARIANO,57,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22300000000006.0,BENITEZ CALVA EDGAR GEOVANNY,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000007.0,MONGE ORTEGA CESAR SANTIAGO,41,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21100000000004.0,ROMAN CALERO OSWALDO VICENTE,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21800000000003.0,QUISPE LOPEZ JOSE LUIS,48,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20500000000005.0,VACA ROJAS MIGUEL ARMANDO,62,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20700000000003.0,ARIADEL ZAMBRANO FLAVIO DE JESUS,58,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000004.0,SERRANO FIGUEROA LUIS ALBERTO,58,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000002.0,PEREZ VELEZ JORGE LUIS,47,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000002.0,ROHON HERVAS CESAR EDUARDO,58,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21900000000004.0,DELGADO TELLO FRANKLIN NAPOLEON,61,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000004.0,CURICHUMBI YUPANQUI JOSE PEDRO,49,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000008.0,MURILLO ILBAY MARCO RAMIRO,43,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21700000000001.0,MACHUCA ARROBA JUAN CARLOS,50,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000003.0,ZUMBA NOVAY EMBER GEOVANNY,27,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21200000000002.0,LOPEZ ZAVALA FABIAN FERNANDO,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22400000000001.0,RODRIGUEZ MIRABA HUGO ORLANDO,35,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22400000000005.0,SEGARRA MURGA ABRAHAM GONZALO,46,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21800000000001.0,BALLESTEROS HECTOR OLMEDO,69,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000006.0,SANCHEZ PAZMINO SEGUNDO MIGUEL,65,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20700000000004.0,PALADINES ALVERCA JOSE LUIS,57,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21700000000004.0,GOMEZ DE LA TORRE BONIFAZ RODRIGO ANTONIO,43,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21900000000002.0,QUISHPE LOZANO SALVADOR,42,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21400000000001.0,MEJIA REINOSO JAIME EDMUNDO,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20700000000005.0,SANCHEZ REYES MONTGOMERY,63,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000003.0,REYES AVELLAN ALEJANDRO ENRIQUE,70,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000005.0,BARRENO GUIJARRO ANGEL GERARDO,52,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000007.0,CEDENO ZAMBRANO JAIME EDUARDO,32,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21500000000002.0,COLUMBO CACHAGO JOSE LUIS,64,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20300000000004.0,CORREA PADRON ROMMEL SANTIAGO,38,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20100000000002.0,VASQUEZ QUEZADA MARIA CARIDAD,36,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20700000000001.0,QUIROLA BUSTOS ESTEBAN LEOPOLDO,35,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21600000000001.0,TELLO BENALCAZAR RAUL ESTUPINAN,48,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20200000000001.0,GARCIA GALLEGOS KLEVER HERNAN,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000004.0,AVELLAN CEDENO BERNARDO ISAAC,28,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21600000000003.0,KUBES ROBALINO GUILLERMO ANTONIO,49,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21500000000001.0,GUTIERREZ BORBUA MARY SUSANA,59,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21200000000003.0,CAMPOZANO BERMEO SIXTO GUILLERMO DAVID,59,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20600000000001.0,PAZMINO NUNEZ HERNAN OSWALDO,58,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21400000000003.0,MONCAYO CARVAJAL DALIA PIEDAD,63,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20900000000003.0,CANTOS ARTEAGA TITO ROLANDO,46,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22200000000003.0,CORTEZ RODRIGUEZ DORIX ROSARIO,51,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22100000000005.0,CHAVEZ ANGAMARCA HUMBERTO AMADO,49,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20800000000001.0,CHICA ARTEAGA LENIN ALEJANDRO,37,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21600000000005.0,JIMENEZ ESPARZA ANA CECILIA,53,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20200000000003.0,CHAVES DE MORA CARLOS MARCELO,51,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21800000000004.0,GONZALEZ MAYORGA FERNANDO AURELIO,56,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22100000000004.0,GILER MACIAS HOLVER TRINIDAD,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20800000000003.0,QUIJIJE LOOR ZOILA ROSA,43,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21400000000002.0,CHUMPI JIMPIKIT FELIPE MARCELINO,45,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21100000000001.0,DAVILA EGUEZ RAFAEL ANTONIO,54,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21600000000004.0,LEDESMA ZAMORA DARWIN GERMAN,42,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22300000000003.0,ZAMBRANO ZAMBRANO PEDRO ANTONIO,47,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21300000000008.0,ZAMBRANO SEGOVIA MARIANO NICANOR,64,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,22400000000004.0,ALAVA JIMENEZ JOSE ANGEL,31,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20100000000001.0,RAMIA REYES ERNESTO PATRICIO,42,2014,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,6435.0,BAYRON PACHECO,51,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,9281.0,JENNY RODRIGUEZ,42,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,17221.0,ROBERTA ZAMBRANO,47,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,17235.0,FERNANDO AGUIRRE,50,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,17732.0,CARLOS FALQUEZ BATALLAS,76,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21786.0,JONNY TERAN SALCEDO,58,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,36092.0,DIEGO SALGADO,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,1.0,GILMAR GUTIERREZ,51,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,11276.0,ALBERTO MERCHAN,64,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,14739.0,JUAN CARLOS LOPEZ VELASCO,61,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,23472.0,GUIDO VARGAS OCANA,47,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,24534.0,JOSE AGUAVIL,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,29762.0,BLADIMIR BERNYS CHAVEZ,50,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,30908.0,MAGDALENA CABRERA,49,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,31077.0,HARRY ALVAREZ GARCIA,76,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,31419.0,GALO LARA YEPEZ,51,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,36169.0,EDGAR SALVADOR RIVAS JARAMILLO,60,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,17874.0,MONTGOMERY SANCHEZ REYES,68,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,15888.0,EDISON NARANJO ARMIJO,38,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,21888.0,MARIA ELSA VITERI ACAITURRI,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,23321.0,PATRICIO DELGADO BRITO,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,24450.0,LEONARDO CAPELLA,45,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,98.0,RAFAEL ANTUNI,58,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,8928.0,LUIS ALFREDO ALVARADO BUENANO,63,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,11569.0,PABLO JAIME VELEZ RUEDA,36,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,14712.0,CAROLINA MITE,56,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,18877.0,KARLA REATEGUI,35,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,25023.0,VICENTE TENEZACA,46,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,28226.0,YAKU PEREZ,50,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,31836.0,MANUEL CAIZABANDA,53,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,40946.0,NOE INTRIAGO,64,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,17108.0,JUAN CARLOS TROYA,47,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20250.0,XAVIER TOMALA MONTENEGRO,68,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,25137.0,ANIBAL CORONEL,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,28458.0,CARLOS VICENTE TENORIO MEDINA,39,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,36158.0,LORENA COSTA,55,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,37667.0,RENE ESPIN,53,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,7910.0,ERICK LOPEZ,44,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,8445.0,GUILLERMO GAVILANES ARIAS,61,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,14700.0,JORGE ALBERTO NORERO GONZALEZ,63,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,16834.0,ESTEBAN MOSCOSO,62,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,17814.0,JORGE ARTEAGA SANTANA,45,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,1002.0,GUIDO DEL TORO VITERI,60,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,5153.0,VICTOR MOLINA,60,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,5553.0,JOSE ALAVA,37,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,8353.0,ERIKA MACHADO,30,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,13518.0,POLY UGARTE,60,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,16896.0,CARLOS CELI,41,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,16607.0,PEPE APONTE,51,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,14643.0,ANTONIO ORBE,53,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,16121.0,LUIS ORRALA RODAS,48,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,16629.0,DAVID QUINONEZ AYOVI,43,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,19471.0,JUAN CARLOS CALAZACON,28,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,20798.0,ARACELLY PEREZ,44,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,26377.0,JAVIER ORTI TORRES,39,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,14698.0,DIONICIO GONZABAY SALINAS,60,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,761.0,CESAR UMAJINGA,49,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,6930.0,AMADO CHAVEZ,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,13142.0,ANTONIO KUBES,54,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,24818.0,VICTOR HUGO LOPEZ LAINEZ,41,2019,PREFECTURA,2
2,PREFECTO Y VICEPREFECTO,26450.0,NOE SARMIENTO,53,2019,PREFECTURA,2
