DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_EDAD,ANIO,DIGNIDAD_NOMBRE_ESTANDAR,DIGNIDAD_CODIGO_ESTANDAR
4,ALCALDE MUNICIPAL,4134400000008.0,ALCIVAR MERA FELIX ANDRES,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134400000009.0,VELEZ PINARGOTE LUIS HUMBERTO,34,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134400000010.0,MONTESDEOCA MARTINETTI FERNANDO MAURICIO,38,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134400000011.0,RODRIGUEZ PARRAGA FERNANDO RAFAEL,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000001.0,ARTEAGA PALACIOS WILVER WASHINGTON,51,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000002.0,MUENTES FLORES WASHINGTON IGNACIO,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000003.0,QUIJIJE ANCHUNDIA DIOMEDES RICARDO,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000004.0,TRIVINO ARTEAGA GEORGE DAVID,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000005.0,PACHAY CAMPUZANO LUIS ALBERTO,39,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000006.0,TORO DELGADO MODESTO CRISTOBAL,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134450000007.0,DELGADO BELLO VICENTE OSWALDO,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134460000001.0,BAILON PICO BAWER AXDUD,38,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134460000002.0,FIORAVANTI AVILA CARLOS BRUNO,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134460000003.0,LOPEZ ALONZO DORIS NAIDA,59,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134500000001.0,SALAZAR CEDENO YOHANNA MARICELA,34,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134500000002.0,VELASQUEZ GARCIA JOSE EDUARDO,61,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134500000003.0,GARCIA HOLGUIN ALEXANDRA MARGARITA,36,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134500000004.0,ZAMBRANO CEDENO JORGE ORLEY,51,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134500000005.0,ESTRADA BONILLA JAIME EDULFO,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134500000006.0,TOMALA PINTO JESUS JACINTO,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000001.0,CANARTE MATUTE JORGE ALFREDO,58,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000002.0,ALVAREZ PINCAY ANGEL WILKINS,39,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000003.0,RESABALA MARCILLO JAVIER ADALBERTO,35,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000004.0,ZAVALA MURILLO ALEJANDRO ANTONIO,61,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000005.0,ARIAS ZORRILLA GANDHY JAWAHARLAL,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000006.0,SALAZAR MERCHAN MIGUEL ALFREDO,57,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000007.0,LUCERO VILLAMAR CLAUDIO VINICIO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000008.0,CANARTE CASTILLO JOHNNY DARIO,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000009.0,MONTOYA CERVANTES FREDDY EDILBERTO,57,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134550000010.0,PONCE VACA EDY OMAR,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134600000001.0,ZAMBRANO LOPEZ JORGE WASHINGTON,37,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134600000002.0,MASACHE CUEVA EDGAR NAPOLEON,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134600000003.0,ORDONEZ TOAPANTA ROSARIO DEL PILAR,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134600000004.0,TOALA RODRIGUEZ BAIRON ARTURO,35,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134600000005.0,PILAY TOALA FELIX SIXTO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134600000006.0,VALERIANO PONCE ELICRO DUVAL,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134650000001.0,RIVADENEIRA MOREIRA ROQUE EMIGDIO,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134650000002.0,ZAMBRANO VACA DIMAS PACIFICO,60,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134700000001.0,CEDENO ZAMBRANO RAMON FERNANDO,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134700000002.0,MIELES ARTEAGA ANGEL RAMON,67,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134700000003.0,GARCIA CEDENO JAIME IGNACIO,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000001.0,CEDENO ULLAURI OTTO JOSELITO,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000002.0,NEVAREZ BARBERAN JOSE VICTOR HUGO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000003.0,GILCES MERO MANUEL ANTONIO,34,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000004.0,CALDERON MONTESDEOCA ARNALDO PATRICIO,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000005.0,ACOSTA DEJANON DOLORES YANET,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000006.0,MENDOZA RODRIGUEZ CARLOS GUSTAVO,59,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134750000007.0,HURTADO ITURRALDE MARCELO VICENTE,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134760000001.0,CEVALLOS BERNAL JULIO RICARDO,38,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134760000002.0,NEVAREZ BARBERAN JACINTO FRANCISCO,51,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134760000003.0,ROJAS CEVALLOS ANGEL ARTURO,39,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134760000004.0,SABANDO MOREIRA JORGE FENELON,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134760000005.0,HURTADO MARCILLO GLENN GIUSEPPE,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134760000006.0,CEVALLOS MEDINA NEXSAR ALEX,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134770000001.0,INTRIAGO FERRIN JULIO ROBERTO,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134770000002.0,LOOR MOREIRA JEFFERSON ANTONIO,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134770000003.0,ZAMBRANO ANDRADE VICTOR HUGO,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134770000004.0,CEDENO LOOR WALTHER OTTON,62,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134770000005.0,GARCIA FARINA HUMBERTO ANTONIO JOSE,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134770000006.0,HURTADO BRAVO WASHINGTON OMAR,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000001.0,ARGANDONA VELASCO WINSTON EDGARDO,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000002.0,CEDENO VERA RICHARD NAN,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000003.0,ANDRADE ARTEAGA RAUL ALBERTO,60,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000004.0,MENDOZA ZAMBRANO EMIR WANERGE,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000005.0,ESPINEL MOLINA RODOLFO RENATO,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000006.0,PLAZARTE MARCILLO JUAN MANUEL,60,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134800000007.0,COLAMARCO VERA ITALO IVAN,35,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134850000001.0,VELASQUEZ NAVARRETE EDGAR LEONARDO,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134850000002.0,VALDERRAMA CHAVEZ GUILLERMO LEONARDO,25,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134850000003.0,VERA VELEZ JOFFRE DICTILO,52,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134850000004.0,BITAR ZAMBRANO JOSE NASSER,36,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134850000005.0,GONZALEZ ALAVA FRANCISCO RAMON,65,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134900000001.0,INTRIAGO GANCHOZO JOSE EUSTORGIO,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134900000002.0,MORALES LOOR ANGEL MANUEL,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134900000003.0,BRAVO LOOR ANGEL RUISDAEL,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134900000004.0,MENDOZA GILER LUIS WILFRIDO,42,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134900000005.0,SOLORZANO VILLAVICENCIO KLEBER MIGUEL,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134950000001.0,MORAN CEVALLOS NATAEL ERASMO,70,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134950000002.0,VERA QUINONEZ DARWIN NIXON,52,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134950000003.0,CEVALLOS CEVALLOS KLEVER FERNANDO,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134950000004.0,BORBOR FLORES GALO ATAHUALPA,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134950000005.0,QUINTEROS ROVIRA JORGE ISRRAEL,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4134950000006.0,PINARGOTE MARCILLO DANNY DAVID,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135000000001.0,SANTANA CEDENO PEDRO ANTONIO,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135000000002.0,CABRERA GARCIA SOLANDA INDELIRA,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135000000003.0,CRUZ ANDRADE HUGO BENJAMIN,61,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000001.0,SANCHEZ LUCAS AGUSTIN LEONARDO,51,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000002.0,LOOR PALACIOS JOSE ANTONIO,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000003.0,VALAREZO CEDENO JULIO HERNAN,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000004.0,PASMINO VELEZ DIONICIO ANTONIO,60,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000005.0,ALVARADO GIRALDO CESAR EDUARDO,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000006.0,GONZALEZ ALAVA ELBA VIOLETA,73,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4135500000007.0,ALCIVAR CHUMO JONATHAN VICENTE,25,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4138400000001.0,MONTESDEOCA VERA ABERCIO JESUS,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4138400000002.0,LOPEZ RODRIGUEZ JUAN DOMINGO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4138400000003.0,GILER MOREIRA WASHINGTON BOLIVAR,69,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139100000001.0,ALCIVAR ROBLES NESTOR GABRIEL,35,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139100000002.0,MIHALACHE MOLANO IVAN PATRICIO,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139100000003.0,PANEZO ROJAS MANUEL ISIDRO,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139100000004.0,ACOSTA JARA VICTOR MANUEL,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139100000005.0,ARCENTALES NIETO OSCAR EDUARDO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000001.0,ZAMORA RIVERA JACINTO BENJAMIN,62,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000002.0,PONCE PARRAGA KATIRIA VERONICA,26,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000003.0,ZAMBRANO CALERO CARLOS CESAR,65,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000004.0,MIELES MIELES NILTON GREGORIO,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000005.0,ENRIQUEZ CEVALLOS RAUL VINICIO,37,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000006.0,MACIAS MIELES CARLINA VIVIANA,37,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139700000007.0,ZAMBRANO CEDENO SUCRE HERNAN,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000001.0,LEON MORENO CARMELINA MARIA,31,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000002.0,GOMEZ MITE ANGEL GONZALO,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000003.0,ARCOS VARGAS ROBINSON GERMAN,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000004.0,IZURIETA RUBIRA WILSON ENRIQUE,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000005.0,PLUA MURILLO MIGUEL ECUADOR,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000006.0,BONILLA IZURIETA MARLON JOSE,35,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4139750000007.0,IZURIETA VASCONEZ COLON ELOY,59,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145900000001.0,VALLEJO GARAY WASHINTON,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145900000002.0,MANCHENO NOGUERA MERCEDES DE JESUS,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145900000003.0,ENTZA CHUPE HIPOLITO PANKI,31,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145900000004.0,LOPEZ BERMEO JULIO RODRIGO,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145900000005.0,JARAMILLO JARAMILLO PEDRO ALEJANDRO,38,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145900000006.0,GALARZA GUZMAN FRANKLIN ALEJANDRO,37,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145950000001.0,TIWIRAM TAISH JULIO ANTONIO,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145950000002.0,SAMANIEGO AVILA LAURO MIGUEL,52,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4145950000003.0,MEJIA REINOSO FRANKLIN ITALO,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146000000001.0,CASTILLO ORELLANA ANTONIO,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146000000002.0,CHILLOGALLI ORDONEZ MARCO VINICIO,42,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146000000003.0,MATUTE SEGOVIA MIGUEL RODRIGO,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146000000004.0,GOMEZ INIGUEZ SEGUNDO ALEJANDRO,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146000000005.0,CAJAMARCA MARILES SEGUNDO TARQUINO,39,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146050000001.0,TENESACA MOCHA VICTOR MIGUEL,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146050000002.0,MEJIA PAREDES LAURO NICANDRO,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146050000003.0,RUIZ RODRIGUEZ SEGUNDO RAFAEL,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146050000004.0,CANDO NIETO JHONY FERNANDO,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146050000005.0,MENESES PRADO JORGE ALBERTO,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146050000006.0,MOLINA CORDOVA RENE OSWALDO,39,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146100000001.0,RODRIGUEZ CALLE BRAULIO ALBERTO,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146100000002.0,CARDENAS RIERA GILBERTO SAUL,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146100000003.0,FERNANDEZ IDROVO BERTHA XIMENA,51,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146110000001.0,UTITIAJ PEAS TSENTSAK GALO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146110000002.0,UNKUCH AMPUSH GREGORIO,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146110000003.0,MOSCOSO SAMANIEGO ANIBAL RODOMIRO,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146110000004.0,VALLEJO BARAHONA CLARA NARCIZA,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146150000001.0,IDROVO MENA MILTON HERNAN,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146150000002.0,HERAS CALLE LUIS ALEJANDRO,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146150000003.0,MATUTE ORTIZ KLEVER ELICEO,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4146150000004.0,PORRAS DIAZ JAIME MARCELO,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147950000001.0,JUA YURANGUI RAMON MARTINEZ,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147950000002.0,JIMPIKIT WAMPASH LEONARDO,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147950000003.0,HUAMBAQUETE AMBUSHA DOMINGA ISABEL,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147950000004.0,GUALPA ARMIJO HENRY WALTER,35,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147950000005.0,CALLE BRAVO CARLOS IGNACIO,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147960000001.0,GONZALEZ VERDUGO VICTOR LEONCIO,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147960000002.0,ANTUNI CATANI RAFAEL DOMINGO,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147970000001.0,CALLE BRITO WILFRIDO EDILBERTO,58,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147970000002.0,CHAMIK TSENKUSH PUJUPAT JORGE,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147970000003.0,CHUMBIA UVIJINDIA PATRICIO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4147970000004.0,PENAFIEL RAMIREZ BYRON ADRIAN,39,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149250000001.0,GARZON GUZMAN NESTOR OLMEDO,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149250000002.0,ORDONEZ SALINAS LUIS VIRGILIO,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149250000003.0,MOLINA GUZMAN LUIS LEONARDO,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149250000004.0,SAQUICELA GALARZA CRISTIAM GREGORIO,31,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149260000001.0,WISUM SAANT PAYAR CELESTINO,36,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149260000002.0,ARCOS TUITZA JUAN RAFAEL,38,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4149260000003.0,MOLINA PARRA HUGO EDMUNDO,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4152550000001.0,CHAVEZ VEGA ALVARO JAVIER,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4152550000002.0,CASTILLO PINZON FRANKLIN MAURICIO,27,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4152550000003.0,PEREZ DUQUE JULIO HERIBERTO,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4152550000004.0,FAREZ REYES MARCELO OLEGARIO,57,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4152550000005.0,FALCON ORTEGA BOLIVAR MILTON,61,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156200000001.0,MANOSALVAS MAFLA ALCIVAR LUIS ULPIANO,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156200000002.0,GUERRON UQUILLAS NORMA ELIZABETH,31,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156200000003.0,VARELA SALAZAR WASHINGTON JULIO DARWIN,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156200000004.0,VAYAS SALAZAR EDUARDO MENTOR,69,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156200000005.0,GREFA GREFA CESAR EDMUNDO,42,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156200000006.0,GONZALEZ SILVA MARCO VINICIO,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156210000001.0,CAIZA CURIPALLO LUIS RODRIGO,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156210000002.0,VINTIMILLA HERMIDA ISMAEL,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156210000003.0,JIMENEZ ROSILLO JOSE EDGAR,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156210000004.0,MARQUEZ OBANDO EDWIN OCTAVIO,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156350000001.0,VINUEZA ESPINOZA DE LOS MONTEROS JAVIER ARTURO,34,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156350000002.0,ROMAN SANDERS LEONARDO ENRIQUE,62,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156350000003.0,BALLADARES BOLANOS RENAN LEONIDAS,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4156350000004.0,HIDALGO RUIZ MILTON RODRIGO,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000001.0,TOAPANTA BASTIDAS JOSE ALEJANDRO,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000002.0,MANCHENO GUERRERO RAFAEL ENRIQUE,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000003.0,CARVAJAL FONSECA GUIDO BOLIVAR,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000004.0,ESPINOSA HUACA HECTOR FRANCISCO,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000005.0,SHIGUANGO PIZANGO JAIME GUSTAVO,45,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000006.0,SORIA PAREDES LUIS ALBERTO,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000007.0,ALVARADO TANGUILA ROSA MARIA,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4157000000008.0,RIVADENEYRA CERDA NEPTALI MARCELO,54,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166800000001.0,GAIBOR ESCOBAR MARCELO GILBERTO,52,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166800000002.0,LEDESMA ZAMORA OSCAR ALFONSO,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166800000003.0,BRITO ZUNIGA IVAN MARCELO,44,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166800000004.0,FLORES MEZA SEGUNDO GERMAN,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166800000005.0,DE LA TORRE ANDRADE ROBERTO EUCLIDES,59,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166850000001.0,PISANGO VILLAVICENCIO NANCY JANNETH,40,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166850000002.0,CAJAMARCA MALUCIN JORGE ALFREDO,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166850000003.0,JARAMILLO VITERI MONICA MAGDALENA,48,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166850000004.0,JURADO TAMAYO IRMA MIRIAN,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4166850000005.0,LOZA LESCANO WILLAM NIC,38,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168800000001.0,VERDESOTO GUERRON VICTOR HUGO,42,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168800000002.0,YANEZ RUIZ JORGE ALBERTO,49,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168800000003.0,CASTRO WILCAPI ROMULO CESAR,32,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168810000001.0,LOPEZ ANDI MARIO EFRAIN,42,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168810000002.0,CERDA HUATATOCA PEDRO RAUL,43,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168810000003.0,SANTI CHIMBO ALFONSO SAMUEL,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4168810000004.0,TUQUERES GAVILANES MIRIAN ECUADOR,41,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000001.0,RIBADENEIRA TROYA SANTIAGO JOSE,50,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000002.0,BORJA GALLEGOS RAMIRO ALFONSO,52,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000003.0,PEREZ SANCHEZ GONZALO ANTONIO,46,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000004.0,MOYA CAMPANA MARCO ANTONIO RENATO,56,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000005.0,LAMINA AYABACA FRANCISCO MIGUEL,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000006.0,RICAURTE ROMAN ANTONIO JOSE,31,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000007.0,MAYORGA ORTEGA FREDDY RAMIRO,30,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000008.0,LLANES SUAREZ HENRY MANUEL,53,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000009.0,BARRERA GUARDERAS ADRIAN AUGUSTO,47,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000010.0,TORRES ANDRADE MARCO TULIO,55,2009,ALCALDIA,4
4,ALCALDE MUNICIPAL,4170600000011.0,BURGOS CABEZAS GUSTAVO ALBERTO,55,2009,ALCALDIA,4
